Cruise,Station,dec.yr,Depth,Temp,Sal,SigmaT,Delta-D
LO145,1,2015.460,250,5.924,33.123,26.079,0.740141
TXF15,2,2015.704,0,12.483,26.404,19.839,0
TXF15,2,2015.704,10,12.848,27.395,20.539,0.074944
TXF15,2,2015.704,20,12.942,28.314,21.231,0.145253
TXF15,2,2015.704,30,12.657,29.105,21.896,0.207342
TXF15,2,2015.704,50,9.677,31.056,23.926,0.30724
TXF15,2,2015.704,75,7.673,31.782,24.794,0.393898
TXF15,2,2015.704,100,7.116,32.18,25.183,0.467974
TXF15,2,2015.704,150,6.322,32.797,25.772,0.595698
TXF15,2,2015.704,200,5.958,33.206,26.141,0.695842
TXF15,2,2015.704,250,5.958,33.341,26.247,0.787159
LO146,1,2015.783,0,10.392,27.153,20.772,0
LO146,1,2015.783,10,10.422,28.183,21.568,0.067356
LO146,1,2015.783,20,11.099,29.673,22.614,0.123778
LO146,1,2015.783,30,10.777,30.509,23.319,0.171107
LO146,1,2015.783,50,10.698,31.101,23.793,0.257975
LO146,1,2015.783,75,8.459,31.348,24.341,0.355216
LO146,1,2015.783,100,7.544,31.843,24.86,0.438585
LO146,1,2015.783,150,6.779,32.609,25.565,0.573195
LO146,1,2015.783,200,6.003,33.213,26.14,0.677586
LO146,1,2015.783,250,5.967,33.334,26.241,0.768966
LO147,1,2015.838,0,8.856,27.871,21.563,0
LO147,1,2015.838,10,8.896,27.88,21.564,0.062346
LO147,1,2015.838,20,9.451,28.432,21.914,0.123263
LO147,1,2015.838,30,10.046,30.08,23.106,0.175464
LO147,1,2015.838,50,9.867,30.843,23.73,0.262115
LO147,1,2015.838,75,9.424,31.344,24.191,0.361345
LO147,1,2015.838,100,8.673,31.687,24.575,0.450609
LO147,1,2015.838,150,7.137,32.383,25.34,0.598866
LO147,1,2015.838,200,6.162,33.184,26.098,0.708819
LO147,1,2015.838,250,5.994,33.304,26.213,0.802378
LO148,1,2016.036,0,5.481,29.654,23.389,0
LO148,1,2016.036,10,5.491,29.663,23.395,0.044822
LO148,1,2016.036,20,5.506,29.675,23.403,0.089582
LO148,1,2016.036,30,6.101,30.286,23.818,0.132503
LO148,1,2016.036,50,6.804,30.958,24.262,0.209785
LO148,1,2016.036,75,7.12,31.287,24.48,0.298035
LO148,1,2016.036,100,7.097,31.584,24.716,0.380862
LO148,1,2016.036,150,7.273,31.92,24.957,0.537355
LO148,1,2016.036,200,7.245,32.486,25.406,0.675549
LO148,1,2016.036,250,6.449,33.211,26.083,0.78744
LO149,1,2016.168,0,5.571,30.718,24.22,0
LO149,1,2016.168,10,5.692,30.761,24.24,0.036876
LO149,1,2016.168,20,5.752,30.861,24.313,0.073217
LO149,1,2016.168,30,5.781,30.905,24.344,0.109086
LO149,1,2016.168,50,6.061,31.12,24.481,0.179305
LO149,1,2016.168,75,6.215,31.435,24.711,0.261517
LO149,1,2016.168,100,6.238,31.501,24.76,0.341876
LO149,1,2016.168,150,6.447,31.727,24.913,0.496826
LO149,1,2016.168,200,6.536,31.816,24.972,0.647788
LO149,1,2016.168,250,6.694,31.907,25.023,0.79677
TXS16,2,2016.329,0,6.908,30.071,23.55,0
TXS16,2,2016.329,10,6.915,30.074,23.552,0.043307
TXS16,2,2016.329,20,6.854,30.821,24.147,0.083119
TXS16,2,2016.329,30,6.863,30.892,24.202,0.120343
TXS16,2,2016.329,50,6.894,30.966,24.256,0.1944
TXS16,2,2016.329,75,6.931,31.05,24.318,0.285165
TXS16,2,2016.329,100,7.024,31.317,24.516,0.372981
TXS16,2,2016.329,150,6.713,31.854,24.979,0.52958
TXS16,2,2016.329,200,6.938,32.178,25.205,0.671945
TXS16,2,2016.329,250,7.024,32.41,25.376,0.807908
TXS16,3,2016.330,0,6.878,30.052,23.539,0
TXS16,3,2016.330,10,6.885,30.191,23.648,0.043127
TXS16,3,2016.330,20,6.879,30.55,23.931,0.084521
TXS16,3,2016.330,30,6.794,30.824,24.157,0.122941
TXS16,3,2016.330,50,6.886,30.967,24.258,0.196947
TXS16,3,2016.330,75,6.979,31.137,24.38,0.287344
TXS16,3,2016.330,100,6.946,31.456,24.635,0.373495
TXS16,3,2016.330,150,6.837,31.985,25.066,0.526548
TXS16,3,2016.330,200,6.974,32.213,25.228,0.667266
TXS16,3,2016.330,250,7.014,32.362,25.34,0.803185
TXS16,4,2016.330,0,6.875,30.105,23.581,0
TXS16,4,2016.330,10,6.87,30.224,23.676,0.042781
TXS16,4,2016.330,20,6.871,30.581,23.956,0.083861
TXS16,4,2016.330,30,6.851,30.866,24.183,0.121986
TXS16,4,2016.330,50,6.896,30.976,24.264,0.195687
LO150,1,2016.347,0,6.809,27.801,21.777,0
LO150,1,2016.347,10,6.969,30.063,23.536,0.054009
LO150,1,2016.347,20,6.845,31.001,24.29,0.091799
LO150,1,2016.347,30,6.729,31.037,24.333,0.127722
LO150,1,2016.347,50,6.955,31.148,24.392,0.1989
LO150,1,2016.347,75,6.982,31.269,24.484,0.286174
LO150,1,2016.347,100,6.884,31.495,24.674,0.369788
LO150,1,2016.347,150,6.996,31.858,24.945,0.526499
LO150,1,2016.347,200,6.853,32.107,25.16,0.671753
LO150,1,2016.347,250,6.948,32.268,25.274,0.810973
TXS16,16,2016.398,0,10.448,27.913,21.354,0
TXS16,16,2016.398,10,8.596,30.252,23.463,0.056321
TXS16,16,2016.398,20,7.623,30.794,24.025,0.097244
TXS16,16,2016.398,30,7.071,30.947,24.219,0.135125
TXS16,16,2016.398,50,6.978,31.226,24.45,0.206383
TXS16,16,2016.398,75,7.1,31.646,24.765,0.289533
TXS16,16,2016.398,100,7.188,31.907,24.958,0.366704
TXS16,16,2016.398,150,7.145,32.203,25.197,0.510535
TXS16,16,2016.398,200,6.963,32.541,25.487,0.643271
TXS16,16,2016.398,250,6.801,32.74,25.665,0.763788
LO151,1,2016.470,0,12.542,30.077,22.67,0
LO151,1,2016.470,10,12.446,30.169,22.759,0.05133
LO151,1,2016.470,20,12.337,30.228,22.825,0.102128
LO151,1,2016.470,30,9.231,30.753,23.76,0.147911
LO151,1,2016.470,50,8.122,31.157,24.24,0.224818
LO151,1,2016.470,75,7.467,31.585,24.667,0.311688
LO151,1,2016.470,100,7.478,31.987,24.982,0.390039
LO151,1,2016.470,150,6.92,32.554,25.503,0.527114
LO151,1,2016.470,200,6.549,32.907,25.83,0.642238
LO151,1,2016.470,250,6.431,32.986,25.907,0.750026
SKQ201611T,1,2016.644,0,13.694,26.12,19.396,0
SKQ201611T,1,2016.644,10,13.489,26.49,19.72,0.082137
SKQ201611T,1,2016.644,20,13.668,27.27,20.288,0.160772
SKQ201611T,1,2016.644,30,12.9,28.819,21.629,0.230416
SKQ201611T,1,2016.644,50,12.844,31.218,23.495,0.334342
SKQ201611T,1,2016.644,75,7.875,31.717,24.715,0.42628
SKQ201611T,1,2016.644,100,7.429,32.165,25.129,0.501291
SKQ201611T,1,2016.644,150,6.759,32.778,25.701,0.630475
SKQ201611T,1,2016.644,200,6.306,33.118,26.027,0.734893
SKQ201611T,1,2016.644,250,6.257,33.204,26.102,0.832889
TXF16,2,2016.710,0,13.272,24.79,18.45,0
TXF16,2,2016.710,10,13.581,25.915,19.26,0.089688
TXF16,2,2016.710,20,13.807,27.293,20.278,0.168833
TXF16,2,2016.710,30,13.929,29.834,22.214,0.235308
TXF16,2,2016.710,50,9.07,31.398,24.288,0.322596
TXF16,2,2016.710,75,7.85,32.133,25.045,0.402288
TXF16,2,2016.710,100,7.394,32.361,25.287,0.472701
TXF16,2,2016.710,150,6.52,32.966,25.88,0.596302
TXF16,2,2016.710,200,6.251,33.222,26.117,0.695655
TXF16,2,2016.710,250,6.058,33.329,26.225,0.788747
LO153,1,2016.786,0,10.91,27.488,20.949,0
LO153,1,2016.786,10,10.986,27.632,21.048,0.067871
LO153,1,2016.786,20,11.252,27.936,21.24,0.134152
LO153,1,2016.786,30,11.663,28.954,21.959,0.19705
LO153,1,2016.786,50,11.304,30.723,23.395,0.302435
LO153,1,2016.786,75,8.572,31.939,24.787,0.393158
LO153,1,2016.786,100,7.529,32.359,25.267,0.46565
LO153,1,2016.786,150,6.868,32.72,25.641,0.591147
LO153,1,2016.786,200,6.24,33.191,26.093,0.695339
LO153,1,2016.786,250,6.105,33.29,26.189,0.789394
LO154,1,2016.885,0,7.24,28.454,22.237,0
LO154,1,2016.885,10,7.502,28.55,22.279,0.055725
LO154,1,2016.885,20,7.903,28.737,22.373,0.110816
LO154,1,2016.885,30,8.003,28.824,22.428,0.165051
LO154,1,2016.885,50,9.71,30.928,23.821,0.25634
LO154,1,2016.885,75,9.677,31.506,24.278,0.351143
LO154,1,2016.885,100,9.568,31.791,24.518,0.439382
LO154,1,2016.885,150,7.969,32.24,25.112,0.597071
LO154,1,2016.885,200,6.483,33.01,25.92,0.717438
LO155,1,2016.956,0,5.872,30.215,23.789,0
LO155,1,2016.956,10,6.047,30.3,23.836,0.040859
LO155,1,2016.956,20,6.092,30.313,23.841,0.081441
LO155,1,2016.956,30,6.117,30.32,23.843,0.121977
LO155,1,2016.956,50,7.626,30.84,24.061,0.202409
LO155,1,2016.956,75,8.876,31.724,24.573,0.291187
LO155,1,2016.956,100,8.548,31.866,24.734,0.372727
LO155,1,2016.956,150,7.852,32.538,25.362,0.52232
LO155,1,2016.956,200,6.956,32.915,25.783,0.644233
LO155,1,2016.956,250,6.739,32.983,25.865,0.753883
LO156,1,2017.192,0,4.324,31.741,25.163,0
LO156,1,2017.192,10,4.3,31.747,25.17,0.027906
LO156,1,2017.192,20,4.297,31.749,25.172,0.055763
LO156,1,2017.192,30,4.306,31.752,25.173,0.083611
LO156,1,2017.192,50,4.315,31.755,25.175,0.139302
LO156,1,2017.192,75,4.351,31.762,25.177,0.208928
LO156,1,2017.192,100,4.619,31.884,25.246,0.278282
LO156,1,2017.192,150,5.696,32.222,25.394,0.410333
LO156,1,2017.192,200,6.129,32.525,25.582,0.53681
LO156,1,2017.192,250,6.537,32.813,25.757,0.653375
LO157,1,2017.273,0,4.499,31.338,24.825,0
LO157,1,2017.273,10,4.451,31.405,24.883,0.031013
LO157,1,2017.273,20,4.266,31.597,25.054,0.060815
LO157,1,2017.273,30,4.286,31.719,25.149,0.089241
LO157,1,2017.273,50,4.394,31.84,25.234,0.144613
